name,or_tools_cost
XML1000_1223_23,
XML1000_2333_12,
XML1000_2154_25,
XML1000_1143_09,
XML1000_3332_25,
XML1000_3155_12,9012445.0
XML1000_1271_03,
XML1000_3321_02,
XML1000_1262_24,
XML1000_2275_08,
XML1000_2115_22,
XML1000_2372_15,
XML1000_3114_15,
XML1000_3373_22,
XML1000_3221_16,
XML1000_2272_01,
XML1000_2272_15,
XML1000_3273_22,
XML1000_3221_02,
XML1000_3113_08,
XML1000_1362_24,
XML1000_2375_08,6074550.0
XML1000_2372_01,
XML1000_3114_01,
XML1000_3321_16,
XML1000_3146_21,8040313.0
XML1000_3226_23,5945481.0
XML1000_1365_05,9605868.0
XML1000_1262_18,
XML1000_3274_03,
XML1000_3146_09,8159381.0
XML1000_1265_11,
XML1000_3374_17,
XML1000_3113_20,
XML1000_2375_20,6739905.0
XML1000_2112_17,
XML1000_3374_03,
XML1000_1362_18,
XML1000_2112_03,
XML1000_3141_14,
XML1000_3326_23,5941236.0
XML1000_1265_05,
XML1000_3274_17,
XML1000_2275_20,5905057.0
XML1000_1365_11,
XML1000_2353_18,
XML1000_1211_09,
XML1000_3135_18,
XML1000_1123_03,
XML1000_1316_14,6951181.0
XML1000_1171_23,
XML1000_2254_05,
XML1000_2161_06,
XML1000_1244_20,
XML1000_3132_11,
XML1000_3355_26,9507116.0
XML1000_2133_26,
XML1000_2354_11,
XML1000_3132_05,
XML1000_1216_14,3569929.0
XML1000_2354_05,
XML1000_2253_18,
XML1000_2161_12,
XML1000_1311_09,
XML1000_3255_26,
XML1000_2254_11,
XML1000_1123_17,
XML1000_1344_20,
XML1000_1243_15,
XML1000_2353_24,
XML1000_2134_13,
XML1000_3352_13,
XML1000_3135_24,
XML1000_1344_08,
XML1000_1343_01,
XML1000_3252_07,
XML1000_1176_16,6390806.0
XML1000_1311_21,
XML1000_2253_24,
XML1000_1244_08,
XML1000_3252_13,
XML1000_1176_02,6103833.0
XML1000_1343_15,
XML1000_1124_22,
XML1000_2134_07,
XML1000_3352_07,
XML1000_1211_21,
XML1000_1243_01,
XML1000_2166_27,5878237.0
XML1000_2262_10,
XML1000_1115_16,8658740.0
XML1000_1372_21,
XML1000_3231_07,
XML1000_2362_04,
XML1000_2265_19,5429907.0
XML1000_3331_13,
XML1000_3156_24,7903053.0
XML1000_1272_21,
XML1000_3331_07,
XML1000_2362_10,
XML1000_2365_19,7439432.0
XML1000_1115_02,6374747.0
XML1000_3231_13,
XML1000_2262_04,
XML1000_3364_06,
XML1000_3151_11,
XML1000_3336_26,7202559.0
XML1000_2265_25,
XML1000_3156_18,6565365.0
XML1000_1272_09,
XML1000_3264_12,
XML1000_1375_14,8225672.0
XML1000_1112_23,
XML1000_3236_26,6018635.0
XML1000_3264_06,
XML1000_1275_14,
XML1000_3151_05,
XML1000_2365_25,7567858.0
XML1000_3364_12,
XML1000_1372_09,
XML1000_2316_20,4677647.0
XML1000_2171_17,
XML1000_2244_14,
XML1000_3245_23,7567559.0
XML1000_3125_09,
XML1000_1133_12,
XML1000_1354_25,
XML1000_2343_09,
XML1000_1133_06,
XML1000_2216_20,3172982.0
XML1000_1161_26,
XML1000_1254_25,
XML1000_2171_03,
XML1000_2243_09,
XML1000_2123_23,
XML1000_2344_14,
XML1000_3122_14,
XML1000_3345_23,
XML1000_1166_07,5597825.0
XML1000_3242_16,
XML1000_2243_21,
XML1000_2211_01,
XML1000_1353_10,
XML1000_1134_27,
XML1000_3342_02,
XML1000_1354_19,
XML1000_2124_02,
XML1000_2216_08,3280497.0
XML1000_2176_22,5066741.0
XML1000_2311_15,
XML1000_1253_04,
XML1000_2311_01,
XML1000_1253_10,
XML1000_3342_16,
XML1000_3125_21,10194040.0
XML1000_2343_21,
XML1000_2124_16,
XML1000_2211_15,
XML1000_1353_04,
XML1000_1166_13,5233504.0
XML1000_1254_19,
XML1000_3242_02,
XML1000_2316_08,4700019.0
XML1000_1222_10,
XML1000_2155_16,
XML1000_2332_21,
XML1000_3154_21,
XML1000_3333_16,
XML1000_3261_22,
XML1000_1322_04,
XML1000_3233_02,
XML1000_1225_19,7297428.0
XML1000_2232_21,
XML1000_3233_16,
XML1000_1145_27,7851473.0
XML1000_1322_10,
XML1000_2155_02,5921001.0
XML1000_1325_19,
XML1000_3333_02,
XML1000_3361_22,
XML1000_1222_04,
XML1000_3266_17,5447999.0
XML1000_1142_06,
XML1000_2232_09,
XML1000_3366_03,9014407.0
XML1000_1225_25,5020462.0
XML1000_3334_23,
XML1000_3153_14,
XML1000_2335_14,
XML1000_2152_23,
XML1000_3366_17,6110513.0
XML1000_3234_23,
XML1000_2235_14,5431432.0
XML1000_2332_09,
XML1000_3266_03,4837557.0
XML1000_1325_25,6711459.0
XML1000_1142_12,
XML1000_3154_09,
XML1000_2246_11,4563602.0
XML1000_3215_06,3547771.0
XML1000_1356_20,5174530.0
XML1000_1131_17,
XML1000_2346_05,6354751.0
XML1000_3172_25,
XML1000_3315_12,9891181.0
XML1000_2241_18,
XML1000_2173_12,
XML1000_2314_25,
XML1000_3315_06,9171239.0
XML1000_1256_20,4438561.0
XML1000_2173_06,
XML1000_2346_11,4873937.0
XML1000_2121_26,
XML1000_3215_12,
XML1000_1131_03,
XML1000_2341_18,
XML1000_2214_25,
XML1000_2246_05,4787596.0
XML1000_1163_23,
XML1000_2126_07,4560171.0
XML1000_2313_10,
XML1000_2174_27,
XML1000_3175_10,10685973.0
XML1000_1251_01,
XML1000_1256_08,4947844.0
XML1000_1164_02,
XML1000_3172_19,
XML1000_2314_19,
XML1000_2241_24,
XML1000_2213_04,
XML1000_1136_22,4820102.0
XML1000_1351_15,
XML1000_2213_10,
XML1000_1351_01,
XML1000_1164_16,
XML1000_2313_04,
XML1000_3175_04,10063604.0
XML1000_1251_15,
XML1000_1356_08,4292090.0
XML1000_2214_19,
XML1000_2126_13,5056652.0
XML1000_2341_24,
XML1000_3111_19,
XML1000_3223_13,
XML1000_1235_08,
XML1000_2222_24,
XML1000_1155_22,
XML1000_1332_15,
XML1000_3323_07,
XML1000_2145_07,7355234.0
XML1000_1232_01,
XML1000_3116_10,7341762.0
XML1000_1232_15,
XML1000_3116_04,7074636.0
XML1000_1335_08,
XML1000_3144_24,
XML1000_3323_13,
XML1000_2145_13,
XML1000_2322_24,
XML1000_1332_01,
XML1000_3223_07,
XML1000_2325_05,6117895.0
XML1000_3143_05,
XML1000_3111_25,
XML1000_3376_12,7515909.0
XML1000_2222_18,
XML1000_2225_11,
XML1000_3224_26,
XML1000_1335_20,
XML1000_1152_17,
XML1000_3276_06,5396516.0
XML1000_1152_03,
XML1000_3144_18,
XML1000_3276_12,7644344.0
XML1000_2322_18,
XML1000_2225_05,4846849.0
XML1000_1235_20,4945063.0
XML1000_3376_06,6906061.0
XML1000_2325_11,
XML1000_2142_26,
XML1000_3324_26,
XML1000_3143_11,
XML1000_2163_03,
XML1000_2251_09,
XML1000_1246_25,5043178.0
XML1000_1313_18,
XML1000_1214_05,
XML1000_2356_14,5485920.0
XML1000_2131_23,
XML1000_1121_06,
XML1000_1173_26,
XML1000_1314_11,
XML1000_1314_05,
XML1000_2256_14,3033140.0
XML1000_2351_09,
XML1000_1346_25,6498719.0
XML1000_1121_12,
XML1000_1213_18,
XML1000_1214_11,
XML1000_2163_17,
XML1000_3162_20,
XML1000_1341_04,
XML1000_1313_24,
XML1000_1174_13,
XML1000_3162_08,
XML1000_1246_19,4761062.0
XML1000_1241_10,
XML1000_3165_01,9895639.0
XML1000_2136_16,4644900.0
XML1000_2351_21,
XML1000_2136_02,5574580.0
XML1000_1213_24,
XML1000_1346_19,5902309.0
XML1000_1241_04,
XML1000_3165_15,10091876.0
XML1000_2164_22,
XML1000_2251_21,
XML1000_1174_07,
XML1000_1126_27,7426368.0
XML1000_1341_10,
XML1000_2164_23,
XML1000_3165_14,11315361.0
XML1000_1241_05,
XML1000_1346_18,5965355.0
XML1000_1213_25,
XML1000_2136_03,5183875.0
XML1000_1341_11,
XML1000_1126_26,6957559.0
XML1000_1174_06,
XML1000_2251_20,
XML1000_1246_18,4981377.0
XML1000_3162_09,
XML1000_1174_12,
XML1000_1313_25,
XML1000_1341_05,
XML1000_2351_20,
XML1000_2136_17,4263279.0
XML1000_1241_11,
XML1000_1213_19,
XML1000_1121_13,
XML1000_1346_24,7160589.0
XML1000_2351_08,
XML1000_2256_15,3306608.0
XML1000_1314_04,
XML1000_3162_21,
XML1000_2163_16,
XML1000_2356_01,4163407.0
XML1000_1214_10,
XML1000_2131_22,
XML1000_2356_15,4190897.0
XML1000_1214_04,
XML1000_1313_19,
XML1000_1246_24,6459843.0
XML1000_2251_08,
XML1000_2163_02,
XML1000_2256_01,4622426.0
XML1000_1314_10,
XML1000_1173_27,
XML1000_1121_07,
XML1000_2225_04,
XML1000_2322_19,
XML1000_3276_13,5403678.0
XML1000_3144_19,
XML1000_1152_02,
XML1000_3143_10,
XML1000_2142_27,
XML1000_2325_10,
XML1000_3376_07,8334954.0
XML1000_1235_21,
XML1000_2222_19,
XML1000_3376_13,5821781.0
XML1000_3111_24,
XML1000_3143_04,
XML1000_2325_04,
XML1000_3276_07,4399943.0
XML1000_1152_16,
XML1000_1335_21,7552148.0
XML1000_2225_10,4739109.0
XML1000_2322_25,
XML1000_2145_12,
XML1000_3323_12,
XML1000_3144_25,
XML1000_1335_09,8324802.0
XML1000_3116_05,6464208.0
XML1000_1232_14,
XML1000_3223_06,
XML1000_3271_26,
XML1000_1332_14,
XML1000_1155_23,8195205.0
XML1000_2222_25,
XML1000_1235_09,
XML1000_3223_12,
XML1000_3111_18,
XML1000_3116_11,6765328.0
XML1000_3371_26,
XML1000_2145_06,7079791.0
XML1000_3323_06,
XML1000_1164_17,
XML1000_3212_26,
XML1000_2213_11,
XML1000_2341_25,
XML1000_2126_12,5495113.0
XML1000_2214_18,
XML1000_1356_09,5960016.0
XML1000_1251_14,
XML1000_3175_05,
XML1000_2313_05,
XML1000_3175_11,
XML1000_3312_26,
XML1000_2174_26,
XML1000_2313_11,
XML1000_2126_06,4616701.0
XML1000_1351_14,
XML1000_1136_23,5148163.0
XML1000_2213_05,
XML1000_2241_25,
XML1000_2314_18,
XML1000_3172_18,
XML1000_1164_03,
XML1000_1256_09,2805355.0
XML1000_2121_27,
XML1000_2346_10,4791205.0
XML1000_2173_07,
XML1000_1256_21,4360042.0
XML1000_3315_07,8023101.0
XML1000_1163_22,
XML1000_2246_04,5515688.0
XML1000_2214_24,
XML1000_2341_19,
XML1000_1131_02,
XML1000_3215_13,9483957.0
XML1000_1131_16,
XML1000_1356_21,4207785.0
XML1000_3215_07,9236867.0
XML1000_2246_10,4148430.0
XML1000_2314_24,
XML1000_2173_13,
XML1000_2241_19,
XML1000_3315_13,7980297.0
XML1000_3172_24,
XML1000_2346_04,4633734.0
XML1000_3366_16,8413305.0
XML1000_2335_01,5178606.0
XML1000_3153_01,
XML1000_3154_08,
XML1000_1142_13,
XML1000_1325_24,7573303.0
XML1000_3266_02,7369832.0
XML1000_2332_08,
XML1000_2235_15,5331151.0
XML1000_3234_22,
XML1000_2235_01,4724190.0
XML1000_1142_07,
XML1000_3266_16,7273519.0
XML1000_2152_22,
XML1000_2335_15,
XML1000_3153_15,
XML1000_3334_22,
XML1000_1225_24,6216683.0
XML1000_3366_02,7650576.0
XML1000_2232_08,
XML1000_1322_11,
XML1000_1145_26,
XML1000_3233_17,
XML1000_2232_20,
XML1000_1222_05,
XML1000_3361_23,
XML1000_3333_03,
XML1000_1325_18,
XML1000_2155_03,5763228.0
XML1000_3333_17,
XML1000_3154_20,
XML1000_2332_20,
XML1000_2155_17,6281645.0
XML1000_1222_11,
XML1000_1225_18,8760508.0
XML1000_3233_03,
XML1000_1322_05,
XML1000_3261_23,
XML1000_2124_17,
XML1000_2343_20,
XML1000_3125_20,10058093.0
XML1000_3342_17,
XML1000_1253_11,
XML1000_2316_09,3879898.0
XML1000_3242_03,
XML1000_1254_18,
XML1000_1166_12,7872407.0
XML1000_1353_05,
XML1000_2211_14,
XML1000_1134_26,
XML1000_1353_11,
XML1000_2243_20,
XML1000_3242_17,
XML1000_1166_06,7682135.0
XML1000_1253_05,
XML1000_2311_14,
XML1000_2176_23,4330579.0
XML1000_2216_09,3467157.0
XML1000_2124_03,
XML1000_1354_18,
XML1000_3342_03,
XML1000_1161_27,
XML1000_2244_01,
XML1000_2216_21,3437856.0
XML1000_1133_07,
XML1000_3345_22,9141473.0
XML1000_3122_15,
XML1000_2344_15,
XML1000_2123_22,
XML1000_2243_08,
XML1000_2171_02,
XML1000_1254_24,
XML1000_2171_16,
XML1000_2316_21,4872393.0
XML1000_3122_01,
XML1000_2344_01,
XML1000_2343_08,
XML1000_1354_24,
XML1000_1133_13,
XML1000_3125_08,9573930.0
XML1000_3245_22,10843469.0
XML1000_2244_15,
XML1000_3264_07,
XML1000_1375_01,
XML1000_1372_08,
XML1000_3364_13,
XML1000_2365_24,
XML1000_3151_04,
XML1000_1275_15,9422082.0
XML1000_3151_10,
XML1000_1275_01,5126507.0
XML1000_3364_07,
XML1000_1112_22,
XML1000_1375_15,
XML1000_3264_13,
XML1000_1272_08,
XML1000_3156_19,5774210.0
XML1000_2265_24,6692239.0
XML1000_2362_11,
XML1000_3363_26,
XML1000_3331_06,
XML1000_1272_20,
XML1000_2262_05,
XML1000_3231_12,
XML1000_1115_03,5861081.0
XML1000_2365_18,7222237.0
XML1000_3231_06,
XML1000_1372_20,
XML1000_1115_17,
XML1000_2262_11,
XML1000_3263_26,
XML1000_3156_25,6049327.0
XML1000_3331_12,
XML1000_2265_18,6798757.0
XML1000_2362_05,
XML1000_1124_23,
XML1000_1343_14,
XML1000_1176_03,6354345.0
XML1000_3252_12,
XML1000_1244_09,
XML1000_2253_25,
XML1000_2166_26,5507622.0
XML1000_1211_20,
XML1000_3352_06,
XML1000_2134_06,
XML1000_1344_09,
XML1000_3135_25,
XML1000_3352_12,
XML1000_2134_12,
XML1000_2353_25,
XML1000_1243_14,
XML1000_1311_20,
XML1000_1176_17,6492897.0
XML1000_3252_06,
XML1000_1311_08,
XML1000_2161_13,
XML1000_2253_19,
XML1000_2354_04,
XML1000_1216_15,4110019.0
XML1000_3132_04,
XML1000_1344_21,
XML1000_1123_16,
XML1000_2254_10,
XML1000_1316_01,5134258.0
XML1000_2254_04,
XML1000_1171_22,
XML1000_1316_15,4447299.0
XML1000_1123_02,
XML1000_3135_19,
XML1000_1211_08,
XML1000_2353_19,
XML1000_2354_10,
XML1000_2133_27,
XML1000_1216_01,4469455.0
XML1000_3132_10,
XML1000_1244_21,
XML1000_2161_07,
XML1000_1265_04,8588813.0
XML1000_3326_22,5904571.0
XML1000_3141_15,
XML1000_2112_02,
XML1000_1362_19,
XML1000_3374_02,
XML1000_1365_10,
XML1000_2275_21,6067064.0
XML1000_3274_16,
XML1000_3146_08,7205701.0
XML1000_3274_02,
XML1000_1262_19,
XML1000_1365_04,8091768.0
XML1000_3226_22,4641923.0
XML1000_2112_16,
XML1000_2375_21,
XML1000_3113_21,
XML1000_3374_16,
XML1000_1265_10,7167233.0
XML1000_3141_01,
XML1000_2375_09,6549079.0
XML1000_1362_25,
XML1000_3113_09,
XML1000_3221_03,
XML1000_3273_23,
XML1000_2272_14,
XML1000_3146_20,7062781.0
XML1000_3321_17,
XML1000_3373_23,
XML1000_3114_14,
XML1000_2372_14,
XML1000_2115_23,5712288.0
XML1000_2275_09,
XML1000_1262_25,
XML1000_3321_03,
XML1000_3221_17,
XML1000_2372_02,
XML1000_3226_08,6971340.0
XML1000_3114_02,
XML1000_3321_15,
XML1000_3146_22,7445101.0
XML1000_2272_16,
XML1000_3273_21,
XML1000_1362_27,
XML1000_3221_01,
XML1000_3221_15,
XML1000_2272_02,
XML1000_3326_08,6311462.0
XML1000_1262_27,
XML1000_3321_01,
XML1000_2115_21,5684426.0
XML1000_2372_16,
XML1000_3114_16,
XML1000_3373_21,
XML1000_3274_14,
XML1000_2275_23,5401460.0
XML1000_2115_09,
XML1000_3373_09,
XML1000_1365_12,7598460.0
XML1000_1265_06,
XML1000_3141_17,
XML1000_3326_20,5879059.0
XML1000_1265_12,8486241.0
XML1000_3273_09,
XML1000_3141_03,
XML1000_3374_14,
XML1000_3113_23,
XML1000_2375_23,6956921.0
XML1000_2112_14,
XML1000_1365_06,7792437.0
XML1000_3226_20,7614808.0
XML1000_1316_03,4503831.0
XML1000_3255_25,
XML1000_2254_12,
XML1000_2166_18,4691751.0
XML1000_1123_14,
XML1000_1344_23,
XML1000_1216_17,6688062.0
XML1000_3132_06,
XML1000_2354_06,
XML1000_2161_11,
XML1000_2161_05,
XML1000_1244_23,
XML1000_1216_03,3801389.0
XML1000_3132_12,
XML1000_3355_25,
XML1000_1124_09,
XML1000_2133_25,
XML1000_2354_12,
XML1000_1316_17,4674506.0
XML1000_1171_20,
XML1000_2254_06,
XML1000_2134_04,
XML1000_1211_22,
XML1000_3352_04,
XML1000_1243_02,
XML1000_3255_19,
XML1000_1171_08,
XML1000_2166_24,6398943.0
XML1000_1176_01,4660454.0
XML1000_3252_10,
XML1000_1343_16,
XML1000_1124_21,
XML1000_3355_19,8821216.0
XML1000_1343_02,
XML1000_2133_19,
XML1000_1176_15,6062974.0
XML1000_1311_22,
XML1000_3252_04,
XML1000_1243_16,
XML1000_2134_10,
XML1000_3352_10,
XML1000_3231_10,
XML1000_1115_01,
XML1000_2262_07,
XML1000_3331_04,
XML1000_1272_22,
XML1000_3363_24,
XML1000_1112_08,
XML1000_3236_19,6147283.0
XML1000_2362_13,
XML1000_2362_07,
XML1000_3331_10,
XML1000_3263_24,
XML1000_3336_19,6526633.0
XML1000_2262_13,
XML1000_3231_04,
XML1000_1115_15,
XML1000_1372_22,
XML1000_3151_06,
XML1000_1275_17,
XML1000_2365_26,
XML1000_3364_11,
XML1000_3236_25,6211784.0
XML1000_3363_18,
XML1000_1375_03,7334220.0
XML1000_3264_05,
XML1000_2265_26,
XML1000_3264_11,
XML1000_1375_17,
XML1000_1112_20,
XML1000_3364_05,
XML1000_3151_12,
XML1000_3336_25,5534993.0
XML1000_1275_03,
XML1000_3263_18,
XML1000_1254_26,
XML1000_2123_20,
XML1000_2344_17,
XML1000_3122_17,
XML1000_3345_20,10006246.0
XML1000_1133_05,
XML1000_2216_23,4926516.0
XML1000_2176_09,5913503.0
XML1000_2244_03,
XML1000_1161_25,
XML1000_2244_17,
XML1000_3245_20,7681098.0
XML1000_1133_11,
XML1000_1354_26,
XML1000_2344_03,
XML1000_3122_03,
XML1000_1134_18,
XML1000_2316_23,4852912.0
XML1000_2171_14,
XML1000_2211_16,
XML1000_1353_07,
XML1000_3242_01,
XML1000_1166_10,5463267.0
XML1000_2311_02,
XML1000_1161_19,
XML1000_1253_13,
XML1000_3245_08,
XML1000_3342_15,
XML1000_3125_22,9366152.0
XML1000_2343_22,
XML1000_2124_15,
XML1000_3342_01,
XML1000_2124_01,
XML1000_2176_21,5500324.0
XML1000_2311_16,
XML1000_1253_07,
XML1000_3242_15,
XML1000_1166_04,5775606.0
XML1000_2243_22,
XML1000_2123_08,
XML1000_2211_02,
XML1000_3345_08,10578736.0
XML1000_1353_13,
XML1000_1134_24,
XML1000_2155_01,5981113.0
XML1000_3333_01,
XML1000_1222_07,
XML1000_3361_21,
XML1000_2232_22,
XML1000_3233_15,
XML1000_1145_24,8170627.0
XML1000_1322_13,
XML1000_3334_08,
XML1000_2152_08,
XML1000_1322_07,
XML1000_3261_21,
XML1000_3233_01,
XML1000_3234_08,
XML1000_1222_13,
XML1000_2155_15,
XML1000_2332_22,
XML1000_3154_22,
XML1000_3333_15,
XML1000_3234_20,
XML1000_2235_17,
XML1000_1325_26,7235985.0
XML1000_1142_11,
XML1000_3261_09,
XML1000_1145_18,
XML1000_3153_03,
XML1000_2335_03,
XML1000_3366_14,6670050.0
XML1000_1225_26,5867285.0
XML1000_3334_20,
XML1000_3153_17,
XML1000_2335_17,5832270.0
XML1000_2152_20,
XML1000_1142_05,
XML1000_3266_14,8085764.0
XML1000_3361_09,
XML1000_2235_03,
XML1000_3215_11,
XML1000_2214_26,
XML1000_2246_06,5126403.0
XML1000_1163_20,
XML1000_1256_23,4730537.0
XML1000_3315_05,8795787.0
XML1000_2173_05,
XML1000_2346_12,4665821.0
XML1000_2121_25,
XML1000_3212_18,
XML1000_1136_09,5684020.0
XML1000_2346_06,5253480.0
XML1000_3172_26,
XML1000_3315_11,
XML1000_2173_11,
XML1000_2314_26,
XML1000_2246_12,4135971.0
XML1000_2174_18,
XML1000_3312_18,
XML1000_1356_23,5639266.0
XML1000_1131_14,
XML1000_3215_05,7794742.0
XML1000_2313_07,
XML1000_1251_16,
XML1000_3175_07,10764821.0
XML1000_2126_10,4305338.0
XML1000_2213_13,
XML1000_2121_19,
XML1000_1351_02,
XML1000_3212_24,
XML1000_1164_15,
XML1000_1164_01,
XML1000_2213_07,
XML1000_1136_21,4934472.0
XML1000_1351_16,
XML1000_2126_04,4947054.0
XML1000_2313_13,
XML1000_2174_24,
XML1000_1251_02,
XML1000_1163_08,
XML1000_3312_24,
XML1000_3175_13,10623631.0
XML1000_2142_19,
XML1000_3271_24,
XML1000_1332_02,
XML1000_3324_19,
XML1000_3223_04,
XML1000_3116_07,6779682.0
XML1000_1232_16,
XML1000_3323_10,
XML1000_2145_10,
XML1000_3323_04,
XML1000_2145_04,7070823.0
XML1000_3371_24,
XML1000_3116_13,7093196.0
XML1000_3224_19,
XML1000_1232_02,
XML1000_3223_10,
XML1000_1155_21,
XML1000_1332_16,
XML1000_3376_05,8087664.0
XML1000_1235_23,8471366.0
XML1000_2325_12,6356610.0
XML1000_2142_25,
XML1000_1155_09,6782442.0
XML1000_3324_25,
XML1000_3143_12,
XML1000_3271_18,
XML1000_3276_11,4478835.0
XML1000_2225_06,
XML1000_2225_12,
XML1000_3224_25,
XML1000_3371_18,
XML1000_3276_05,5822966.0
XML1000_1335_23,
XML1000_1152_14,
XML1000_2325_06,5750047.0
XML1000_3143_06,
XML1000_3111_26,
XML1000_3376_11,7630068.0
XML1000_1126_18,5612442.0
XML1000_1214_12,
XML1000_2356_03,4979461.0
XML1000_2163_14,
XML1000_3162_23,
XML1000_1314_06,
XML1000_2256_17,4308569.0
XML1000_1346_26,5600976.0
XML1000_1121_11,
XML1000_1121_05,
XML1000_1173_25,
XML1000_1314_12,
XML1000_2164_09,
XML1000_2256_03,2783196.0
XML1000_1246_26,4776226.0
XML1000_1214_06,
XML1000_2356_17,4065683.0
XML1000_2131_20,
XML1000_2251_22,
XML1000_1174_04,
XML1000_1126_24,4986152.0
XML1000_1341_13,
XML1000_2131_08,
XML1000_2136_01,4232018.0
XML1000_1213_27,
XML1000_3165_16,11006740.0
XML1000_1241_07,
XML1000_2164_21,
XML1000_1173_19,
XML1000_3165_02,10263689.0
XML1000_1241_13,
XML1000_2136_15,5531364.0
XML1000_2351_22,
XML1000_1341_07,
XML1000_1313_27,
XML1000_1174_10,
XML1000_2351_23,
XML1000_2136_14,4556575.0
XML1000_1241_12,
XML1000_3165_03,10502175.0
XML1000_1173_18,
XML1000_1174_11,
XML1000_1313_26,
XML1000_1341_06,
XML1000_2131_09,
XML1000_1341_12,
XML1000_1126_25,5987723.0
XML1000_1174_05,
XML1000_2251_23,
XML1000_2164_20,
XML1000_1241_06,
XML1000_3165_17,
XML1000_1213_26,
XML1000_2256_02,3306089.0
XML1000_2164_08,
XML1000_1314_13,
XML1000_1173_24,
XML1000_1121_04,
XML1000_2131_21,
XML1000_2356_16,4483289.0
XML1000_1214_07,
XML1000_1246_27,7880200.0
XML1000_2163_01,
XML1000_3162_22,
XML1000_2163_15,
XML1000_2356_02,3952853.0
XML1000_1214_13,
XML1000_1126_19,5824979.0
XML1000_1121_10,
XML1000_1346_27,7483975.0
XML1000_2256_16,4377860.0
XML1000_1314_07,
XML1000_1152_15,
XML1000_1335_22,
XML1000_3276_04,9579214.0
XML1000_3371_19,
XML1000_3224_24,
XML1000_2225_13,
XML1000_3376_10,8533107.0
XML1000_3143_07,
XML1000_2325_07,6093608.0
XML1000_3271_19,
XML1000_3143_13,
XML1000_3324_24,
XML1000_1155_08,
XML1000_2142_24,
XML1000_2325_13,
XML1000_1235_22,
XML1000_3376_04,7742456.0
XML1000_2225_07,5358005.0
XML1000_1152_01,
XML1000_3276_10,5548282.0
XML1000_1232_03,
XML1000_3224_18,
XML1000_3116_12,6766620.0
XML1000_3371_25,
XML1000_2145_05,7349675.0
XML1000_3323_05,
XML1000_1332_17,
XML1000_1155_20,6560788.0
XML1000_2222_26,
XML1000_3223_11,
XML1000_3223_05,
XML1000_3324_18,
XML1000_1332_03,
XML1000_3271_25,
XML1000_2142_18,
XML1000_2322_26,
XML1000_2145_11,
XML1000_3323_11,
XML1000_3144_26,
XML1000_1232_17,
XML1000_3116_06,7188122.0
XML1000_1351_17,
XML1000_1136_20,4624851.0
XML1000_2213_06,
XML1000_2241_26,
XML1000_3175_12,
XML1000_3312_25,
XML1000_1163_09,
XML1000_1251_03,
XML1000_2174_25,
XML1000_2313_12,
XML1000_2126_05,5261031.0
XML1000_2341_26,
XML1000_2126_11,5407905.0
XML1000_3175_06,
XML1000_1251_17,
XML1000_2313_06,
XML1000_1164_14,
XML1000_3212_25,
XML1000_1351_03,
XML1000_2121_18,
XML1000_2213_12,
XML1000_2173_10,
XML1000_3315_10,8620925.0
XML1000_2346_07,4519808.0
XML1000_3215_04,
XML1000_1131_15,
XML1000_1356_22,6565178.0
XML1000_3312_19,
XML1000_2174_19,
XML1000_2246_13,4361256.0
XML1000_1163_21,
XML1000_2246_07,4725148.0
XML1000_2214_27,
XML1000_3215_10,
XML1000_1131_01,
XML1000_1136_08,6364688.0
XML1000_3212_19,
XML1000_2121_24,
XML1000_2346_13,4484977.0
XML1000_2173_04,
XML1000_3315_04,7921897.0
XML1000_1256_22,4105959.0
XML1000_2152_21,
XML1000_2335_16,5835377.0
XML1000_3153_16,
XML1000_3334_21,
XML1000_3366_01,5747960.0
XML1000_1225_27,
XML1000_2235_02,4624888.0
XML1000_3361_08,
XML1000_3266_15,6214226.0
XML1000_1142_04,
XML1000_3266_01,5048678.0
XML1000_1142_10,
XML1000_1325_27,5737751.0
XML1000_2235_16,
XML1000_3234_21,
XML1000_3366_15,7387514.0
XML1000_2335_02,5506251.0
XML1000_3153_02,
XML1000_1145_19,
XML1000_3261_08,
XML1000_3261_20,
XML1000_1322_06,
XML1000_3333_14,
XML1000_3154_23,
XML1000_2332_23,
XML1000_2155_14,5776064.0
XML1000_1222_12,
XML1000_3234_09,
XML1000_3361_20,
XML1000_1222_06,
XML1000_2152_09,
XML1000_3334_09,
XML1000_1322_12,
XML1000_1145_25,8779818.0
XML1000_3233_14,
XML1000_2232_23,
XML1000_1253_06,
XML1000_2311_17,
XML1000_2176_20,5029738.0
XML1000_1134_25,
XML1000_1353_12,
XML1000_3345_09,10903753.0
XML1000_2211_03,
XML1000_2123_09,
XML1000_2243_23,
XML1000_1166_05,7266902.0
XML1000_3242_14,
XML1000_1166_11,6764306.0
XML1000_1353_06,
XML1000_2211_17,
XML1000_2124_14,
XML1000_2343_23,
XML1000_3125_23,10118729.0
XML1000_3342_14,
XML1000_3245_09,
XML1000_1253_12,
XML1000_1161_18,
XML1000_2311_03,
XML1000_1354_27,
XML1000_1133_10,
XML1000_3245_21,8689043.0
XML1000_2244_16,
XML1000_2171_15,
XML1000_2316_22,5460992.0
XML1000_1134_19,
XML1000_3122_02,
XML1000_2344_02,
XML1000_3345_21,10007643.0
XML1000_3122_16,
XML1000_2344_16,
XML1000_2123_21,
XML1000_2171_01,
XML1000_1254_27,
XML1000_1161_24,
XML1000_2244_02,
XML1000_2176_08,4285163.0
