name,or_tools_cost
XML100_2236_03,647414
XML100_2264_23,957914
XML100_1141_05,2724862
XML100_3265_14,1234552
XML100_1274_06,1785384
XML100_2151_20,2381832
XML100_2336_17,819946
XML100_1226_26,760960
XML100_2122_25,1842631
XML100_2345_12,1020827
XML100_3211_18,3052303
XML100_1135_09,996079
XML100_3123_12,2500555
XML100_3344_25,1597423
XML100_1255_23,1212263
XML100_3316_05,940159
XML100_2245_06,752465
XML100_3216_11,978311
XML100_1132_14,1939299
XML100_1355_23,923673
XML100_3216_05,763374
XML100_2245_12,761939
XML100_3311_18,5254141
XML100_3244_25,1635345
XML100_3316_11,982529
XML100_3171_26,5820087
XML100_2345_06,1054812
XML100_3123_06,2094536
XML100_3243_04,2518321
XML100_2122_19,1934303
XML100_1352_02,3314726
XML100_3344_19,1856158
XML100_3211_24,5310659
XML100_3343_10,2695357
XML100_2125_10,993420
XML100_1252_16,2378731
XML100_3176_07,1207925
XML100_3244_19,1142373
XML100_1252_02,2309419
XML100_3176_13,1018327
XML100_3311_24,5973569
XML100_3343_04,2044263
XML100_2125_04,1123852
XML100_1352_16,3136191
XML100_1135_21,1030573
XML100_3243_10,1839996
XML100_1111_08,3759317
XML100_1223_02,1241661
XML100_3235_19,1023668
XML100_2361_13,3031611
XML100_2154_04,1076625
XML100_3332_04,2845887
XML100_1271_22,2798559
XML100_1144_21,1774041
XML100_1323_16,1634969
XML100_2261_07,2146518
XML100_3232_10,2743602
XML100_1116_01,968992
XML100_3232_04,2651883
XML100_1371_22,5003161
XML100_1116_15,867576
XML100_3335_19,1094598
XML100_1323_02,1516771
XML100_2153_19,1415995
XML100_2261_13,2968763
XML100_2154_10,1290939
XML100_3332_10,2103664
XML100_1223_16,1591980
XML100_2361_07,2187884
XML100_1324_23,1174887
XML100_1143_14,1703737
XML100_3235_25,1172790
XML100_1376_03,893804
XML100_2234_12,900142
XML100_2366_26,863088
XML100_3152_06,3089525
XML100_1276_17,593662
XML100_2334_06,1034545
XML100_3335_25,1494686
XML100_3152_12,3235389
XML100_1144_09,1467959
XML100_1276_03,766229
XML100_2334_12,971087
XML100_2153_25,1396737
XML100_1224_23,1130335
XML100_1111_20,4371348
XML100_1376_17,830016
XML100_2234_06,1042688
XML100_2266_26,425711
XML100_2175_09,1005790
XML100_3313_09,1959648
XML100_1162_25,1957724
XML100_3214_14,1982958
XML100_2215_23,728701
XML100_3346_20,951225
XML100_3121_17,4242217
XML100_3173_23,2249405
XML100_3314_14,1726312
XML100_2172_14,1618828
XML100_2315_23,973168
XML100_3121_03,5270401
XML100_3213_09,2175569
XML100_3246_20,813271
XML100_3126_22,977592
XML100_3341_15,5557728
XML100_2312_02,1502517
XML100_3174_02,1795401
XML100_1162_19,2308571
XML100_3246_08,832991
XML100_3241_01,3179141
XML100_1165_10,1166801
XML100_2212_16,2053980
XML100_3213_21,2549665
XML100_2212_02,1470125
XML100_3346_08,958232
XML100_3241_15,4802154
XML100_1165_04,1334761
XML100_2312_16,2118874
XML100_2175_21,1054576
XML100_3313_21,2328342
XML100_3174_16,1588513
XML100_3341_01,6135855
XML100_1361_27,3232525
XML100_3222_01,3031425
XML100_2271_16,2606202
XML100_1333_07,1613782
XML100_3145_22,1309870
XML100_3322_15,3441490
XML100_2144_15,1078937
XML100_2323_22,1273022
XML100_2371_02,2586627
XML100_1233_13,1286061
XML100_3225_08,1498143
XML100_2371_16,2086433
XML100_2116_21,877999
XML100_1233_07,1441464
XML100_1261_27,2511210
XML100_3322_01,2284487
XML100_2144_01,1094231
XML100_2271_02,2893341
XML100_2143_08,1402221
XML100_3325_08,1250415
XML100_1154_24,1513526
XML100_1333_13,2081969
XML100_3222_15,2789407
XML100_2223_22,817742
XML100_2324_17,1188391
XML100_2143_20,1385199
XML100_1266_06,743193
XML100_3325_20,1247309
XML100_3142_17,2857465
XML100_1234_26,1250434
XML100_2224_03,806588
XML100_2116_09,918088
XML100_1366_12,827124
XML100_1153_05,1746461
XML100_2276_23,646635
XML100_1334_26,1456308
XML100_1153_11,1422870
XML100_2224_17,787940
XML100_1366_06,821552
XML100_3225_20,1199443
XML100_2111_14,2400567
XML100_2376_23,784772
XML100_2324_03,1135261
XML100_1266_12,700151
XML100_3142_03,3548821
XML100_1154_18,1408437
XML100_2162_11,1967894
XML100_3163_26,2159902
XML100_1215_17,866205
XML100_3131_06,3849215
XML100_1315_03,880476
XML100_3256_25,884973
XML100_2165_18,1031877
XML100_1172_20,2925214
XML100_1315_17,1020947
XML100_1215_03,879845
XML100_3356_25,901985
XML100_3131_12,4358420
XML100_2162_05,1852742
XML100_1175_01,1132073
XML100_3251_10,4563692
XML100_3256_19,1025646
XML100_3164_13,1776728
XML100_1172_08,1822289
XML100_2165_24,1049861
XML100_1212_22,1554538
XML100_3351_04,5483992
XML100_3351_10,4211813
XML100_3164_07,1690978
XML100_1312_22,2780940
XML100_1175_15,1157877
XML100_3251_04,2252019
XML100_3356_19,915245
XML100_3164_06,1750915
XML100_3351_11,5285835
XML100_3136_26,1011759
XML100_3356_18,883674
XML100_3251_05,4326214
XML100_1175_14,941999
XML100_1312_23,2503665
XML100_3251_11,4020574
XML100_3351_05,5754675
XML100_1212_23,3135797
XML100_2165_25,1016158
XML100_1172_09,1609342
XML100_3164_12,1602765
XML100_3256_18,702629
XML100_1315_16,1001287
XML100_1172_21,2712592
XML100_2162_04,1903288
XML100_3131_13,3935622
XML100_3356_24,974159
XML100_1215_02,860240
XML100_3131_07,5982450
XML100_1215_16,739723
XML100_2162_10,1688954
XML100_2165_19,966625
XML100_3256_24,1002086
XML100_1315_02,961264
XML100_3225_21,1036046
XML100_1366_07,921773
XML100_2224_16,964350
XML100_1153_10,1686396
XML100_1334_27,1438790
XML100_1154_19,1361613
XML100_3142_02,3414198
XML100_1266_13,528840
XML100_2324_02,1167157
XML100_2376_22,828722
XML100_2111_15,2274999
XML100_2111_01,2396536
XML100_1234_27,1209641
XML100_3142_16,3590255
XML100_3325_21,1136806
XML100_1266_07,636255
XML100_2143_21,1469909
XML100_2324_16,1155356
XML100_2276_22,655267
XML100_1153_04,1447955
XML100_1366_13,881054
XML100_2116_08,866459
XML100_2224_02,889321
XML100_1261_26,4337041
XML100_1233_06,1166260
XML100_2116_20,958700
XML100_2371_17,2027356
XML100_2223_23,1240188
XML100_3222_14,2363348
XML100_1333_12,1774529
XML100_1154_25,1502260
XML100_3325_09,1292151
XML100_2143_09,1475316
XML100_2271_03,2467446
XML100_1333_06,1336361
XML100_2271_17,2602746
XML100_1361_26,2505770
XML100_3225_09,1217140
XML100_1233_12,2223182
XML100_2371_03,2641757
XML100_2323_23,1127809
XML100_2144_14,1158924
XML100_3322_14,3573672
XML100_3145_23,1471674
XML100_1165_05,1083443
XML100_3241_14,4319805
XML100_3346_09,944175
XML100_2212_03,1678987
XML100_3174_17,2026042
XML100_3313_20,2070058
XML100_2175_20,938323
XML100_2312_17,1626643
XML100_3246_09,655108
XML100_1162_18,2058377
XML100_3174_03,1584710
XML100_2312_03,1452062
XML100_3341_14,3503810
XML100_3126_23,1234935
XML100_3213_20,1885028
XML100_2212_17,1929579
XML100_1165_11,1174264
XML100_3213_08,2466299
XML100_3121_02,4196621
XML100_2315_22,882313
XML100_2172_15,2207658
XML100_3314_15,1880434
XML100_3173_22,2183880
XML100_3246_21,696534
XML100_3214_01,1138256
XML100_2215_22,582050
XML100_3214_15,1231695
XML100_1162_24,2625859
XML100_3313_08,2069710
XML100_2175_08,981340
XML100_2172_01,1986672
XML100_3314_01,1534408
XML100_3121_16,4563604
XML100_3346_21,1192395
XML100_1224_22,1247453
XML100_2153_24,1310742
XML100_2334_13,1123576
XML100_1276_02,818656
XML100_1144_08,1390577
XML100_3152_13,3125103
XML100_3335_24,1210617
XML100_1143_01,1891681
XML100_2234_07,725138
XML100_1376_16,828387
XML100_1111_21,3216816
XML100_2234_13,1020729
XML100_1376_02,862067
XML100_3235_24,1439897
XML100_1143_15,1939924
XML100_1324_22,1381314
XML100_2334_07,1194110
XML100_1276_16,612883
XML100_3152_07,3467574
XML100_2261_12,2001166
XML100_2153_18,1473261
XML100_1323_03,2098926
XML100_3335_18,1182963
XML100_1116_14,939646
XML100_1371_23,4300935
XML100_3232_05,4069679
XML100_2361_06,3001556
XML100_1223_17,1512950
XML100_3332_11,3610985
XML100_3155_26,1342842
XML100_2333_26,1443202
XML100_2154_11,1173787
XML100_1271_23,2906093
XML100_3332_05,3100675
XML100_2154_05,1153544
XML100_2361_12,2270372
XML100_3235_18,1077924
XML100_1223_03,1281853
XML100_1111_09,3226313
XML100_3232_11,2436311
XML100_2233_26,1298887
XML100_2261_06,2272359
XML100_1323_17,1754767
XML100_1144_20,1213997
XML100_2125_05,962375
XML100_3343_05,2378700
XML100_3311_25,4719096
XML100_3176_12,954181
XML100_1252_03,1447590
XML100_3244_18,1582774
XML100_2242_26,1439023
XML100_3243_11,2361164
XML100_1135_20,1078787
XML100_1352_17,2862614
XML100_3211_25,3771151
XML100_3344_18,1756495
XML100_1352_03,2083542
XML100_2122_18,2119914
XML100_3243_05,2176056
XML100_3176_06,1076337
XML100_1252_17,1401342
XML100_2125_11,1117856
XML100_2342_26,1859714
XML100_3124_26,1587028
XML100_3343_11,2513145
XML100_3244_24,1923130
XML100_3311_19,3968793
XML100_2245_13,769655
XML100_3216_04,680124
XML100_1355_22,1104596
XML100_1132_15,2385961
XML100_3123_07,1879832
XML100_2345_07,1005983
XML100_3316_10,912527
XML100_3316_04,1061672
XML100_1255_22,813243
XML100_3344_24,1702134
XML100_3123_13,1985606
XML100_1135_08,1130346
XML100_3211_19,3682007
XML100_2345_13,890391
XML100_2122_24,1731778
XML100_3216_10,776147
XML100_1132_01,2818187
XML100_2245_07,841277
XML100_3265_15,906433
XML100_1141_04,3603419
XML100_2264_22,1083449
XML100_2236_02,609159
XML100_3362_08,3288115
XML100_1113_24,2057300
XML100_1374_13,1432459
XML100_3365_01,1322015
XML100_1226_27,513500
XML100_2336_16,848959
XML100_2151_21,3062299
XML100_1274_07,1410127
XML100_2336_02,878493
XML100_1146_19,904747
XML100_1274_13,1523458
XML100_3262_08,2485224
XML100_3365_15,1218756
XML100_2364_22,1278968
XML100_2236_16,609215
XML100_1374_07,1402765
XML100_3265_01,1242070
XML100_1326_27,1040447
XML100_1141_10,3533600
XML100_2363_03,1541412
XML100_1113_18,1562436
XML100_1221_12,3581411
XML100_2156_14,853469
XML100_2331_23,2841431
XML100_2263_17,982296
XML100_3262_20,2902866
XML100_1321_06,3277804
XML100_1373_26,1967213
XML100_1114_11,1172667
XML100_1114_05,1290870
XML100_2231_23,2029284
XML100_2151_09,3254328
XML100_2263_03,1367125
XML100_1146_25,892834
XML100_1321_12,2686782
XML100_1273_26,1015699
XML100_2363_17,1244667
XML100_3362_20,3794339
XML100_1221_06,2596277
XML100_1342_06,2324437
XML100_1242_12,2544050
XML100_3254_09,1672876
XML100_3166_03,1151190
XML100_3134_23,1856533
XML100_3353_14,2208898
XML100_2135_14,1109143
XML100_2352_23,1635458
XML100_1242_06,1733966
XML100_3166_17,986697
XML100_3253_14,1899367
XML100_2252_23,1211240
XML100_2132_09,2085848
XML100_3354_09,1724688
XML100_1125_25,968330
XML100_1342_12,1990564
XML100_1245_27,892064
XML100_2355_16,901847
XML100_2132_21,2081400
XML100_3354_21,1556616
XML100_3133_16,1906295
XML100_1122_04,2510270
XML100_2255_02,817513
XML100_2255_16,768987
XML100_3254_21,1870570
XML100_1345_27,1123061
XML100_1122_10,2243564
XML100_2355_02,896641
XML100_3133_02,2017658
XML100_1125_19,1162096
XML100_3161_22,4419303
XML100_1264_16,1134142
XML100_2326_07,771923
XML100_2113_10,1431559
XML100_3375_10,1223251
XML100_3372_19,3067485
XML100_1364_02,1532528
XML100_2226_13,656133
XML100_2114_19,1229400
XML100_1336_22,809936
XML100_1151_15,4280429
XML100_3275_04,1085936
XML100_1151_01,2356435
XML100_3275_10,1248669
XML100_1364_16,1201019
XML100_2226_07,623015
XML100_2113_04,1394386
XML100_1236_22,662520
XML100_3375_04,1235680
XML100_1264_02,1259291
XML100_3272_19,2829490
XML100_1156_08,903948
XML100_2326_13,856357
XML100_2141_24,2726200
XML100_2221_26,2454558
XML100_1156_20,963297
XML100_1331_17,2847102
XML100_2273_06,1448762
XML100_2146_05,868370
XML100_1263_23,1247454
XML100_1231_03,3808903
XML100_3372_25,2843821
XML100_3115_12,1263941
XML100_2373_12,1362042
XML100_2114_25,1140046
XML100_1231_17,2830394
XML100_3115_06,1310536
XML100_2373_06,1354818
XML100_2146_11,905648
XML100_2321_26,2513262
XML100_1331_03,2607001
XML100_3272_25,2265413
XML100_2273_12,1531659
XML100_2141_18,3332574
XML100_1363_23,1754788
XML100_2114_27,1150322
XML100_2373_10,1129202
XML100_1231_01,2039193
XML100_3115_10,1431746
XML100_1263_21,1331252
XML100_2146_07,856961
XML100_2273_04,1107201
XML100_1331_15,3536658
XML100_1156_22,997186
XML100_3112_19,2707056
XML100_1236_08,679804
XML100_2221_24,3376673
XML100_2374_19,1253545
XML100_1363_21,1402983
XML100_2273_10,1188784
XML100_1331_01,4339314
XML100_1336_08,936265
XML100_2321_24,2144575
XML100_2146_13,846386
XML100_2274_19,895065
XML100_2373_04,1480405
XML100_1231_15,1820168
XML100_3115_04,1281302
XML100_1151_17,2480491
XML100_1336_20,887602
XML100_3275_06,900183
XML100_2226_11,694853
XML100_1363_09,1826599
XML100_3375_12,1284169
XML100_3112_25,2744174
XML100_2374_25,1155363
XML100_2113_12,1517386
XML100_2221_18,2490682
XML100_2326_05,797753
XML100_1264_14,1081976
XML100_2141_26,2268239
XML100_2326_11,851643
XML100_1236_20,632672
XML100_3375_06,1364805
XML100_2113_06,1394072
XML100_2226_05,797647
XML100_1364_14,1557047
XML100_1151_03,3425077
XML100_3275_12,1334157
XML100_1263_09,1546796
XML100_2274_25,823017
XML100_2321_18,2925940
XML100_1122_06,2301421
XML100_3133_14,2046281
XML100_3354_23,1747400
XML100_2132_23,1810374
XML100_2355_14,975768
XML100_2252_09,1361057
XML100_1245_25,677030
XML100_3161_20,4812895
XML100_2352_09,1633375
XML100_1122_12,2263692
XML100_1345_25,971071
XML100_3134_09,1864269
XML100_3254_23,1757865
XML100_2255_14,666361
XML100_2352_21,1394538
XML100_2135_16,1060794
XML100_3353_16,2163308
XML100_3134_21,1746583
XML100_1242_10,2575927
XML100_3166_01,973115
XML100_3161_08,3916607
XML100_3253_02,2136262
XML100_1245_19,893343
XML100_1342_04,2292827
XML100_1342_10,1798781
XML100_1125_27,1250982
XML100_2252_21,1572451
XML100_3253_16,1830868
XML100_1242_04,2301442
XML100_3166_15,1192775
XML100_2135_02,946108
XML100_1345_19,1057790
XML100_3353_02,2029648
XML100_2364_08,1183052
XML100_1226_19,684172
XML100_1114_13,1434812
XML100_1373_24,1701291
XML100_3262_22,2284375
XML100_1321_04,2790182
XML100_2263_15,942569
XML100_2331_21,2965848
XML100_2156_16,855393
XML100_1221_10,2662272
XML100_2363_01,1406975
XML100_3362_22,2677782
XML100_1221_04,4188301
XML100_2363_15,1206726
XML100_2264_08,951718
XML100_2156_02,868660
XML100_1326_19,862915
XML100_1273_24,1574805
XML100_1321_10,2348810
XML100_1146_27,843362
XML100_2263_01,1063415
XML100_2231_21,2742930
XML100_1114_07,1274687
XML100_1274_05,935015
XML100_2151_23,2687105
XML100_2336_14,766959
XML100_2231_09,2619020
XML100_1373_18,1871680
XML100_3365_03,1130531
XML100_1226_25,749234
XML100_1374_11,1187902
XML100_1113_26,1907982
XML100_2264_20,1038601
XML100_3265_17,1124263
XML100_1141_06,2931847
XML100_2331_09,2599820
XML100_3265_03,784525
XML100_1273_18,1000346
XML100_1141_12,3531301
XML100_1326_25,765366
XML100_1374_05,1079815
XML100_2236_14,604526
XML100_2364_20,1259996
XML100_3365_17,1510159
XML100_1274_11,1061698
XML100_3316_12,961163
XML100_3171_25,4505971
XML100_2242_18,1691298
XML100_2345_05,929555
XML100_3123_05,2473127
XML100_3216_06,991916
XML100_1132_17,2419018
XML100_1355_20,1066495
XML100_2245_11,899288
XML100_3244_26,1371283
XML100_2245_05,704151
XML100_3216_12,848705
XML100_1132_03,2446114
XML100_3124_18,1794893
XML100_2342_18,1696200
XML100_2122_26,1937524
XML100_2345_11,956003
XML100_3123_11,2053699
XML100_3344_26,1753196
XML100_3316_06,999326
XML100_1255_20,720468
XML100_1352_15,1822767
XML100_1135_22,946132
XML100_3243_13,1700825
XML100_1255_08,700687
XML100_3171_19,4764759
XML100_2242_24,1602007
XML100_3176_10,1011491
XML100_1252_01,1666979
XML100_3343_07,2408603
XML100_2125_07,1152939
XML100_1355_08,1381238
XML100_3343_13,2358116
XML100_3124_24,1745281
XML100_2342_24,1795498
XML100_2125_13,1054611
XML100_3176_04,1131579
XML100_1252_15,1624765
XML100_3243_07,2031643
XML100_1352_01,1844657
XML100_2154_13,1239134
XML100_2333_24,1132099
XML100_2266_19,684414
XML100_3155_24,1685922
XML100_3332_13,2422397
XML100_1324_08,1504621
XML100_1223_15,2046623
XML100_2361_04,2075469
XML100_1371_21,3218283
XML100_1116_16,947833
XML100_3232_07,2841515
XML100_1323_01,1821298
XML100_2261_10,2102769
XML100_1144_22,1323247
XML100_1323_15,1531276
XML100_2261_04,2230481
XML100_2233_24,1295904
XML100_2366_19,838685
XML100_1116_02,949308
XML100_1224_08,1267240
XML100_3232_13,3432462
XML100_1223_01,1076977
XML100_2361_10,2465969
XML100_2154_07,1177718
XML100_1271_21,3839616
XML100_3332_07,2718808
XML100_1111_23,3930134
XML100_1376_14,801910
XML100_2234_05,843803
XML100_2266_25,597482
XML100_2333_18,1535562
XML100_3155_18,1383953
XML100_1143_03,1920181
XML100_1271_09,3285836
XML100_3335_26,1545541
XML100_3152_11,3796164
XML100_2334_11,1249996
XML100_2153_26,1437466
XML100_1224_20,989842
XML100_2366_25,801568
XML100_2233_18,1193026
XML100_1371_09,2877822
XML100_1276_14,984834
XML100_3152_05,2997436
XML100_2334_05,1179289
XML100_1324_20,1267316
XML100_1143_17,1456891
XML100_3235_26,1046051
XML100_2234_11,875969
XML100_3126_09,1136302
XML100_3214_03,1322206
XML100_3246_23,887844
XML100_3173_20,2017287
XML100_3314_17,1493519
XML100_2172_17,1804786
XML100_2315_20,898791
XML100_3346_23,860746
XML100_3121_14,3914492
XML100_3314_03,1505950
XML100_2172_03,1651653
XML100_1162_26,1952614
XML100_3214_17,1767485
XML100_2215_20,766605
XML100_2312_15,1862828
XML100_2175_22,1114168
XML100_3313_22,2322329
XML100_3174_15,1624543
XML100_3341_02,4331629
XML100_2215_08,717707
XML100_2212_01,1564932
XML100_1165_07,1283336
XML100_3241_16,6882315
XML100_3173_08,2567759
XML100_1165_13,963301
XML100_3241_02,4373045
XML100_2315_08,1135215
XML100_2212_15,1161642
XML100_3213_22,1286432
XML100_3126_21,987256
XML100_3341_16,3878408
XML100_2312_01,2105270
XML100_3174_01,1537586
XML100_2271_01,2106669
XML100_1154_27,1311212
XML100_1333_10,1691125
XML100_3222_16,2864450
XML100_2223_21,1105117
XML100_2371_15,2576773
XML100_2116_22,857058
XML100_1233_04,1446060
XML100_3322_02,3062339
XML100_1334_19,1187711
XML100_1261_24,3245588
XML100_2276_08,615295
XML100_2144_02,1151037
XML100_3145_21,1288852
XML100_3322_16,2635900
XML100_2144_16,1298049
XML100_2323_21,1428530
XML100_2371_01,2688256
XML100_1233_10,1545589
XML100_1234_19,922383
XML100_3222_02,2869008
XML100_1361_24,2736095
XML100_2376_08,861296
XML100_2271_15,2690138
XML100_1333_04,1541111
XML100_2111_17,3047959
XML100_2376_20,863814
XML100_1266_11,570697
XML100_1261_18,3879069
XML100_3145_09,1369400
XML100_1334_25,1527719
XML100_1153_12,1984634
XML100_2323_09,1352382
XML100_2224_14,797931
XML100_3225_23,1148169
XML100_1366_05,1058159
XML100_1366_11,1063191
XML100_1153_06,1578226
XML100_2276_20,717230
XML100_2324_14,1197928
XML100_2143_23,1724478
XML100_3325_23,1259698
XML100_3142_14,3489315
XML100_1266_05,691900
XML100_1361_18,2680979
XML100_1234_25,1661480
XML100_2223_09,1312885
XML100_2111_03,2865796
XML100_3356_26,1002047
XML100_3131_11,4034169
XML100_2162_06,1843219
XML100_1172_23,2006906
XML100_1315_14,1050094
XML100_1212_09,1751937
XML100_3136_18,976952
XML100_3256_26,890316
XML100_2162_12,1815642
XML100_3163_25,2291774
XML100_1312_09,2831600
XML100_3131_05,5935268
XML100_1215_14,862472
XML100_3251_07,5080597
XML100_1312_21,2005461
XML100_1175_16,1049604
XML100_3136_24,1016469
XML100_3351_13,3698417
XML100_3164_04,1789511
XML100_3164_10,1795068
XML100_2165_27,1097330
XML100_3351_07,4828992
XML100_1212_21,1756942
XML100_3251_13,5112806
XML100_3163_19,2308166
XML100_1175_02,979744
XML100_1212_20,2217494
XML100_3351_06,5337373
XML100_2165_26,1118457
XML100_3164_11,1522780
XML100_1175_03,1114390
XML100_3163_18,1892794
XML100_3251_12,3834860
XML100_1175_17,1275641
XML100_1312_20,2191393
XML100_3251_06,5137039
XML100_3164_05,1708244
XML100_3351_12,4143350
XML100_3136_25,993670
XML100_1315_01,1022464
XML100_1215_15,1002268
XML100_3131_04,4714802
XML100_1312_08,2634913
XML100_3163_24,2373080
XML100_2162_13,1685533
XML100_2162_07,1707936
XML100_1215_01,1105417
XML100_3131_10,5762103
XML100_3136_19,996091
XML100_1212_08,2530447
XML100_1315_15,1053693
XML100_1172_22,2009371
XML100_2276_21,709428
XML100_1153_07,1634633
XML100_1366_10,839392
XML100_2224_01,924145
XML100_2111_02,2906114
XML100_2223_08,1285187
XML100_1234_24,993913
XML100_1361_19,2590822
XML100_1266_04,664594
XML100_3142_15,3135323
XML100_3325_22,1497083
XML100_2143_22,1645284
XML100_2324_15,1254312
XML100_1266_10,818606
XML100_3142_01,3760586
XML100_2324_01,1122158
XML100_2376_21,732933
XML100_2111_16,3157784
XML100_1366_04,1071269
XML100_3225_22,1344012
XML100_2224_15,1017980
XML100_2323_08,1373679
XML100_1153_13,2121748
XML100_1334_24,1605443
XML100_3145_08,1318179
XML100_1261_19,2895592
XML100_1233_11,1726338
XML100_2323_20,1399102
XML100_2144_17,1203850
XML100_3322_17,3480939
XML100_3145_20,1288511
XML100_1333_05,1473805
XML100_2271_14,2063305
XML100_2376_09,800612
XML100_1361_25,4129610
XML100_3222_03,2837911
XML100_1234_18,1103015
XML100_2223_20,1277951
XML100_3222_17,2517480
XML100_1333_11,1460666
XML100_1154_26,1483305
XML100_2144_03,1166973
XML100_2276_09,633792
XML100_1261_25,4254486
XML100_1334_18,1184806
XML100_3322_03,2750867
XML100_1233_05,1586320
XML100_2116_23,882460
XML100_2371_14,3034894
XML100_3213_23,2167924
XML100_2212_14,2011899
XML100_2315_09,903607
XML100_3241_03,5864529
XML100_1165_12,1006160
XML100_3173_09,1956811
XML100_3341_17,4295756
XML100_3126_20,1164529
XML100_2215_09,741588
XML100_3341_03,4374750
XML100_3174_14,1581245
XML100_3313_23,2080344
XML100_2175_23,998136
XML100_2312_14,1919155
XML100_3241_17,4090670
XML100_1165_06,1049187
XML100_2172_02,1790393
XML100_3314_02,1462121
XML100_3121_15,4836983
XML100_3346_22,1034685
XML100_2215_21,681548
XML100_3214_16,1666899
XML100_1162_27,2150762
XML100_3246_22,717127
XML100_3214_02,1909463
XML100_3126_08,963148
XML100_3121_01,4068079
XML100_2315_21,895849
XML100_2172_16,1722072
XML100_3314_16,1660798
XML100_3173_21,2520793
XML100_2334_04,1186400
XML100_3152_04,2669668
XML100_1276_15,464154
XML100_1371_08,3656821
XML100_2233_19,1029137
XML100_2366_24,782596
XML100_2234_10,1054057
XML100_1376_01,853049
XML100_1143_16,1549102
XML100_1324_21,1402675
XML100_1271_08,2731312
XML100_1143_02,1738281
XML100_3155_19,1233652
XML100_2333_19,1594720
XML100_2266_24,809881
XML100_2234_04,951256
XML100_1376_15,875797
XML100_1111_22,3164898
XML100_1224_21,1482590
XML100_2153_27,1271813
XML100_2334_10,1066843
XML100_3152_10,2982941
XML100_1276_01,597479
XML100_3232_12,2230669
XML100_1224_09,1307087
XML100_1116_03,954827
XML100_2366_18,867333
XML100_2233_25,961731
XML100_2261_05,3166116
XML100_1323_14,1736295
XML100_1144_23,1084394
XML100_3332_06,3186334
XML100_1271_20,3565600
XML100_2154_06,1250821
XML100_2361_11,2885080
XML100_2361_05,3289270
XML100_1223_14,1198090
XML100_1324_09,1457716
XML100_3332_12,3503124
XML100_3155_25,1469089
XML100_2266_18,641520
XML100_2333_25,1378533
XML100_2154_12,1331348
XML100_2261_11,2972093
XML100_3232_06,2545516
XML100_1116_17,983433
XML100_1371_20,3997539
XML100_1252_14,2182164
XML100_3176_05,1052640
XML100_2125_12,1056732
XML100_2342_25,2040100
XML100_3124_25,1846182
XML100_3343_12,2149069
XML100_1355_09,1189338
XML100_3211_26,4630820
XML100_3243_06,2109494
XML100_2242_25,1236551
XML100_3171_18,3718001
XML100_1255_09,942897
XML100_3243_12,1773102
XML100_1135_23,1115078
XML100_1352_14,1918053
XML100_2125_06,1014052
XML100_3343_06,1942526
XML100_3311_26,5854773
XML100_3176_11,972976
XML100_2342_19,1894872
XML100_3124_19,1796637
XML100_1132_02,2504669
XML100_3216_13,737249
XML100_2245_04,856445
XML100_1255_21,880415
XML100_3316_07,1098344
XML100_3123_10,2286344
XML100_2345_10,888443
XML100_2122_27,1710116
XML100_3123_04,2496937
XML100_2345_04,1064552
XML100_2242_19,1625629
XML100_3171_24,3753467
XML100_3316_13,898196
XML100_2245_10,839032
XML100_1355_21,1025581
XML100_1132_16,2118375
XML100_3216_07,1029247
XML100_2236_15,613735
XML100_1374_04,1470412
XML100_1326_24,871389
XML100_1141_13,3749534
XML100_1273_19,975266
XML100_3265_02,1481456
XML100_2331_08,1921128
XML100_2336_01,753750
XML100_1274_10,1540516
XML100_3365_16,1396003
XML100_2364_21,1071298
XML100_1226_24,998169
XML100_3365_02,1398621
XML100_1373_19,1862111
XML100_2231_08,2110841
XML100_2336_15,840883
XML100_2151_22,2675214
XML100_1274_04,1411357
XML100_1141_07,3821043
XML100_3265_16,962659
XML100_2264_21,820922
XML100_2236_01,654131
XML100_1113_27,1351810
XML100_1374_10,1177046
XML100_1273_25,1178784
XML100_1326_18,881556
XML100_2156_03,870178
XML100_2264_09,857253
XML100_2363_14,1199223
XML100_1221_05,2436814
XML100_3362_23,3366250
XML100_1114_06,1471243
XML100_2231_20,2155853
XML100_1146_26,1022020
XML100_1321_11,2758577
XML100_2263_14,1098282
XML100_1321_05,2891760
XML100_3262_23,2546692
XML100_1373_25,1267556
XML100_1114_12,1238453
XML100_1226_18,714995
XML100_2364_09,1125426
XML100_1221_11,2981409
XML100_2156_17,891294
XML100_2331_20,2276355
XML100_3253_17,1857440
XML100_2252_20,1071724
XML100_1125_26,1029658
XML100_1342_11,2143701
XML100_3353_03,2290884
XML100_1345_18,992790
XML100_2135_03,1122620
XML100_3166_14,1018172
XML100_1242_05,2006931
XML100_1242_11,1244819
XML100_3134_20,1652652
XML100_3353_17,2409710
XML100_2135_17,1019751
XML100_2352_20,1748861
XML100_1342_05,1790642
XML100_1245_18,858087
XML100_3253_03,1239524
XML100_3161_09,4189376
XML100_2355_01,986111
XML100_3133_01,1843444
XML100_3161_21,4968490
XML100_2255_15,826138
XML100_3254_22,1612241
XML100_3134_08,1643716
XML100_1345_24,1190618
XML100_1122_13,2099701
XML100_2352_08,1712256
XML100_1122_07,2398312
XML100_2255_01,753285
XML100_1245_24,1328778
XML100_2252_08,2076212
XML100_2355_15,922659
XML100_2132_22,1643431
XML100_3354_22,1645852
XML100_3133_15,1931036
XML100_2113_07,1312716
